RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
3975,361,Carlsbad,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2004.8267290776296,2009.246757638619,2039.79323436233,2069.4260390891527,2082.6026060980516,2086.977897816265,2107.732882505428,2104.112202009681,2097.7423464299727,2089.999092852511,2069.6940609502635,2078.745431066997,2083.0182596697773,2122.5652316387072,2136.975547241455,2168.254877643749,2186.651892399375,2208.8202900377114,2218.9716776822156,2214.9644165344703,2220.187228301056,2186.0156410380014,2189.0133227176534,2191.439469421723,2224.5419897201987,2245.962151188105,2270.120259649956,2295.6372537915126,2319.7759273092565,2326.082178196483,2327.299301363498,2317.4868914822946,2319.7745757857674,2339.003386244894,2337.1801588416615,2329.432948121371,2330.2470304200974,2344.990912928469,2371.8088502424403,2390.5693992435977,2419.3267137160747,2425.555674695514,2435.6619997086395,2450.472613062698,2462.1117019823346,2445.917419391669,2429.8714272585926,2413.281872647885,2440.85580920725,2467.941036895331,2494.039459830194,2500.8626535014887,2500.14334239126,2502.3566156080424,2518.2926567939708,2536.9374999936717,2558.518544543874,2560.55615688704,2542.5040810999026,2519.619991582887,2523.0008538598936,2544.6365630452433,2563.5845463741525,2544.634933070262,2534.3041947140446,2552.1389631136262,2568.227274166472,2585.1209543511745,2606.803875940153,2660.3646431812845,2691.363381828443,2695.416801047251,2694.1926837400683,2702.6696434644196,2740.236148411776,2780.323328180619,2839.121692491228,2893.6166389447144,2961.587587729207,3034.5585770873313,3101.214691319029,3117.1691162519014,3109.914729557778,3117.600884372977,3150.2460005331045,3212.1922412069216,3247.031168283292,3319.3162463854605,3357.3526107400107,3399.596651030873,3415.5493251143985,3440.963003040478,3439.182420067437,3423.968580787415,3395.9677147069283,3398.9251416140546,3394.545830809977,3409.664846292839,3425.9252498589303,3464.2885101518073,3511.3732199960928,3554.136962559244,3585.2936879830654,3608.8623109218615,3616.4419173354413,3579.32631771725,3555.664964207296,3527.83887122856,3549.6244065658843,3563.6850432824326,3591.1813251917856,3584.4776755407706,3602.0283283294943,3634.92974260706,3687.9578899320036,3691.2243908164046,3687.315027730062,3666.388704318937
45339,362,Franklin,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,1316.9414766816878,1323.9124619576423,1338.9475282442622,1331.125930894283,1348.005515051967,1363.592490792336,1379.4790335878893,1363.3350361786481,1355.1437375123005,1358.7797622496353,1361.792326260262,1388.2137000895452,1392.338282011187,1417.9523908308906,1409.981015510395,1406.1830757003504,1400.7676427559688,1406.6445601274988,1406.7568614784943,1405.3346621294904,1398.681003364418,1401.3015362254002,1397.9944219825547,1415.8832206268623,1418.4752137132336,1441.4382751852056,1438.6709492333837,1452.267094116017,1455.5049667448686,1466.7430516831976,1475.3392915572954,1480.4378193575262,1472.0500044569192,1459.2388128653456,1444.288302164053,1445.36704362066,1459.4278640242987,1474.5460609388851,1482.6306168106703,1487.102442752848,1485.2523341172055,1487.928967500919,1482.0213447442106,1482.5999398600977,1492.3822905854122,1503.2643682217283,1503.1110647061805,1503.472745760948,1505.8990698802013,1505.1387342234611,1512.1588546717592,1512.281182983536,1525.612783906741,1519.8125883798693,1523.5261634855065,1520.7014851245024,1536.9885662108861,1542.9502550961795,1564.2560337877946,1560.7495143847673,1566.949690403399,1579.4523041124182,1586.6329541124132,1572.4780383356567,1545.1795298887032,1522.7400857363905,1510.6900992412284,1525.6690119019024,1541.046597249441,1562.6759908565436,1556.5483509633323,1559.40285630368,1562.3471252991833,1581.5850904076874,1606.082198447707,1642.6158790032043,1687.3553463907563,1730.1887478781023,1789.7186037795466,1841.453940192413,1888.137160666554,1918.7432390778797,1917.111699425733,1920.3504662197865,1906.4589789025372,1916.709230052465,1939.5066651068269,1967.59076882774,1994.804767870421,2007.562265663199,2016.8673937632211,2008.2839956362063,2000.1062712547046,1998.3391907508353,1993.3534351965816,1978.7257966877385,1973.2138533502475,1977.8218070740709,1986.1720714875348,1998.5493712186417,2028.8192005506253,2061.0837481493218,2063.465521031342,2032.3661383609704,2014.7297217495816,2011.7186777601398,2020.160085832112,2001.6393168319455,1987.283922300943,1987.3324313823819,1989.8879674256505,2003.8868387087991,2019.8960005019385,2055.5885091623973,2080.71031920138,2072.7598086105077,2043.376866459373,2013.1816017316016
13256,362,Perris,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.4400977462437,2489.8928387838864,2480.504717587983,2471.8764583505786,2513.080762499772,2533.9384609298163,2577.670607657675,2582.785525399493,2547.6279881596256,2590.4489727523855,2595.190641397431,2603.2953125070244,2587.357502927366,2596.471984739467,2599.1241885004088,2637.7224271089167,2653.0468391088284,2693.261569941381,2712.8586675422252,2733.735567512513,2766.698667628551,2741.3855846490937,2744.732935839335,2732.053391489457,2749.5061889134813,2770.46214830227,2745.8353825730032,2725.811596564015,2704.0274346229876,2775.4122387402526,2823.517562528907,2803.752211829727,2757.1845551790148,2745.5264308963224,2754.952380952381
41641,364,West Jordan,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,,,,,,,,,,,,,1100.470600848889,1090.7793896314734,1098.0011880204374,1110.6775295020832,1141.8327640552077,1134.7064794600676,1129.159415592061,1125.8090927089258,1132.4598900081558,1127.3838621605755,1139.1791244482877,1135.5241817836784,1148.8721684697964,1155.5248939707726,1176.2206785972269,1177.9128786245772,1166.9112166495895,1139.9340737418706,1149.549691608909,1173.2997081119663,1196.3934990112916,1192.6515941531563,1180.2358664334606,1202.609552988204,1222.0514801387942,1214.0090199935676,1221.10027601865,1217.5886459634703,1247.8040491083782,1237.9967845417295,1244.8569827479416,1248.4452240508617,1260.0726299186224,1265.5608106319478,1260.7107686771994,1249.8377844886459,1267.1574190810506,1275.7836857798234,1288.8101059825578,1263.0577181782992,1257.8770349836373,1264.1957495805532,1274.8503589311454,1276.5268059737227,1286.9615970729096,1288.9085756551297,1278.4462540273494,1259.4269267575837,1270.149982029555,1300.657336945263,1325.2707058605945,1352.4394033328913,1371.2918403403337,1398.1387197161714,1423.6265466093444,1483.4477861393975,1516.0336122721656,1551.9322983642896,1556.3108573354796,1587.8618290533018,1583.8619168653754,1608.7927216405733,1602.1674353850278,1638.0922219180552,1620.1495853000308,1659.8832071785957,1666.3577459209637,1686.5773863866245,1691.5772287233508,1679.8918184647182,1685.4840555608514,1678.5565636368592,1690.2042097339838,1710.5199106649882,1721.1022064683382,1738.680403041069,1727.298816867373,1718.4664559345586,1703.731098106109,1724.6589145655244,1720.1429634206684,1723.098675687094,1694.8851044406629,1700.5449369429402,1720.1398276561658,1723.4923216673126,1721.7935677881596,1706.1673044163488,1727.5187198253561,1739.7355975029172,1754.5830174145235,1747.4789314754346,1742.15476472054,1727.3234567901236
41517,365,Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,1562.7126452823784,1584.533054205523,1593.1292358058429,1635.196238379105,1622.2296082214618,1643.3479779638255,1665.6940041503356,1664.5965719175576,1662.9261875648087,1650.6284664391292,1663.2562494727972,1684.0497761487657,1697.8840013936242,1715.0439848941912,1717.1414304487644,1716.2671966320993,1734.4018027461968,1763.879929540779,1772.78127174131,1762.674887143531,1739.2928276112868,1746.0142058496392,1769.094089463021,1771.4312579078335,1779.138552095164,1774.9803990200096,1792.9464555817844,1804.9356252452183,1819.4923332600151,1821.433049673817,1831.2857504203248,1836.3730888515868,1853.9727509716793,1849.8747891425558,1840.4311887751826,1820.4765777261982,1823.7005712061225,1834.5236205636816,1843.4253883440872,1849.5073452079066,1847.7789014535697,1860.1774459261096,1882.6018883763938,1888.5033875631618,1884.342672370101,1888.6769625100496,1910.4692777857197,1948.1786813809758,1917.2161388083334,1916.5667470333403,1882.0269932738684,1922.3977912119115,1926.4799158474607,1953.6327073153002,1956.6468419323394,1964.7303476689713,1987.4312961873425,1999.2659058851793,2023.789998691818,2037.978437241824,2063.1344038733564,2087.8745813451787,2127.259565915346,2172.869672023761,2234.7050896986293,2297.9108039520706,2348.8149729812667,2363.8078891771765,2389.9953758005686,2428.6698735773653,2482.4804455530357,2522.8479672573294,2549.8569742231343,2579.974859283557,2583.6257262660806,2604.2977636922083,2616.0786251988484,2623.4575741176805,2625.979279635062,2622.31705225813,2594.963874944598,2557.0004277332864,2557.6406561714507,2589.7617209207533,2630.027201034793,2666.2424949016518,2698.2149331011055,2707.0241583068055,2699.671914423791,2702.6966986656407,2677.1171481118326,2665.0629980928343,2650.4027827430145,2673.753134980916,2692.456898855376,2698.8368419973244,2725.6341967673347,2752.9871265570646,2767.6259224505507,2739.849550670755,2718.834258523444,2707.118283729719,2729.7184153698877
18053,366,Fairfield,city,CA,CA,"Vallejo, CA",Solano County,1418.2990487260474,1442.8757360193413,1472.6072720366462,1498.0372572369938,1506.990550360886,1519.2876002856183,1503.3229979366647,1505.8103668609988,1505.886166541148,1523.299934028273,1524.5353267708701,1536.7765092528768,1548.9882771864693,1561.8034938697558,1569.9892975704292,1582.9470522930753,1605.0516852336245,1615.4666595927852,1604.7006143055792,1602.924828128514,1612.7046959927584,1639.6246211441212,1639.3700648704041,1642.4270177277128,1638.9194117307804,1660.3459993979427,1676.8301575185626,1706.5104646911127,1743.5224825930416,1767.000739404421,1772.5738271806,1766.5901967555935,1767.2961351020456,1773.3589110685587,1778.201325506481,1778.9379317142514,1774.7039354221754,1775.457775171718,1799.6374503327286,1828.588384664594,1855.4045653424926,1877.6002333502481,1888.433917153323,1893.401424295851,1880.8587298736556,1868.6660531140144,1855.7560320381629,1855.9749652507676,1866.3697868571862,1873.040498191759,1880.1771590080168,1899.531197846054,1932.4530403978647,1950.572889378493,1956.7254976489246,1955.7862313836308,1957.5053610134078,1962.1749127690148,1962.4641161567624,1956.6422242804165,1948.0692559461063,1966.5295035026465,1989.8130748288522,1989.087399326666,1974.7711750505298,1974.2438150662422,2008.004153128784,2047.1144475813321,2077.7577951854205,2089.532497180097,2093.5097833587997,2092.50616278063,2101.7199207276462,2101.2910900346637,2099.953399999516,2118.88278096214,2151.7231195845634,2184.8555631302156,2234.4371668213275,2258.8588298315103,2297.6766703586986,2290.7684293323427,2293.187825842928,2305.6590028310393,2299.3777928750023,2309.4901976238666,2296.922198765201,2347.060963323456,2371.9113944628875,2405.4246677123906,2405.6953983819494,2402.4327046903227,2390.545004079275,2361.445606217162,2347.4029136538456,2321.8986325655815,2329.6366135467824,2360.21513151771,2387.7733799799585,2399.62947339997,2380.5041278038248,2397.9921157227977,2416.0046765058178,2441.884192336648,2455.4811950241506,2456.358803532753,2445.126331616981,2424.5723392581526,2399.296163018215,2407.1030932886597,2427.0307576980304,2472.2646346428137,2490.1555872488343,2507.5404112490296,2512.3800465108775,2527.436009539751,2554.3617408331575,2567.6137123745816
11914,367,Hillsboro,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,1204.5810269379938,1207.3327691528798,1227.3015144931721,1246.5345895249195,1266.9226517174718,1297.6077991586526,1323.5147712169087,1356.6977134812091,1356.7114034654871,1339.819085104964,1334.5838453192707,1329.542732170658,1348.7263774247756,1368.1465981885208,1390.8658814052922,1410.5856377615657,1418.195401917388,1426.4608396982583,1424.7696493769206,1430.3269204525895,1427.5937126126466,1423.221551798348,1410.5651033160852,1405.111180768374,1405.3879678561416,1419.8624662936368,1437.5264882089311,1462.1319276349093,1475.2242175447984,1487.8201485647216,1489.4435182615127,1501.6484336318467,1499.6881731746084,1493.3607213025045,1484.1009406769113,1473.3315212493962,1466.7852920789448,1460.7054118372837,1474.203037715614,1493.781699306965,1513.4151097135555,1521.9899740332758,1527.5636334724813,1530.1383874831113,1524.7736165558558,1531.0059053713853,1520.9463195869998,1519.4188730558876,1497.3571294573735,1494.8825524275624,1509.0642080543216,1536.3656949107549,1562.2851731748224,1564.7736452747688,1575.3577702349298,1576.472616125443,1578.6242434050628,1557.5477266121661,1560.171173921705,1550.6567830230429,1560.7278617479708,1557.643205486505,1572.2826022891552,1576.2122498969898,1575.7436395592435,1582.708082193789,1587.1655356033382,1594.6134279910402,1597.0375011008848,1598.0081281566702,1595.9074238758335,1596.5311162824592,1601.5235894216028,1608.361952584856,1626.2335028291343,1665.2628733855145,1712.7492572133608,1758.8174090459715,1794.412914829176,1820.0392563142177,1847.2162084109818,1869.0492035641457,1886.3753073816904,1894.3244054760523,1887.4093069880746,1904.208797949122,1917.730046995071,1948.9471121555082,1973.0851769908104,2015.3200997449599,2048.0341947209367,2064.829157937259,2053.9413444418137,2021.2863687065085,2004.3850682953744,1983.7725579297282,1979.4034122608277,1994.161120226622,2019.7200125679803,2028.7384315585423,2013.8073173510459,1984.8368138567002,1985.2846246124298,1978.5425284296277,1972.1037729791399,1965.0494896218804,1939.340144828788,1936.3569783221346,1943.456937275134,1975.8864688993651,2008.7361179718448,2040.346158128479,2080.1050517686103,2117.8709365188165,2151.4509151147276,2144.3473558158503,2097.4463379247036,2049.242368272536
48293,368,Waco,city,TX,TX,"Waco, TX",McLennan County,,,,,,,,,,,,,879.2604003536933,862.8889061253905,884.838660031375,886.4281479877417,916.1420510562104,906.3001457244914,919.1204393455768,914.1520649216383,916.1199414074753,917.3710881815102,910.0112668014712,922.7621718515829,915.4178790462448,934.6515591874467,929.3145488917912,950.0200531501929,939.3252639605585,944.9921887252071,934.7767955268486,946.230368549807,953.7671003610585,953.4697062433131,948.7525069676396,951.5516901608154,967.0745417069031,975.8447495865609,984.5745094110401,987.698854850015,994.9547918311772,993.1122775064254,990.8508243271773,987.4036047314771,974.4351519801407,982.2876024777744,984.4236981146938,1004.8282953728578,993.5049686644073,1004.7216307480709,1003.4980828749707,1018.4204981036867,1017.5188921827804,1045.1432788685524,1061.493277456311,1071.8328652232076,1059.306629249427,1044.6200548015515,1040.9562921124905,1044.8098574988935,1046.5497966996093,1052.153258082223,1049.710600118421,1067.6527323588925,1085.3098576882264,1096.8748082304965,1097.4768118497034,1099.9053399904412,1100.6036445302175,1118.079621975451,1114.0231618694252,1106.1903548782352,1094.4020274231736,1098.5584121435777,1113.6756770033599,1124.7702987281732,1150.30652545816,1172.3230212973576,1196.1390591936495,1211.0248939727494,1228.5476342263364,1250.6366492713023,1269.64782591239,1273.539971409601,1269.1031685861549,1280.4018402068245,1278.134856262694,1314.5203782539413,1331.0515597712947,1384.5865081342063,1393.773168971068,1410.501698143376,1413.8770209631737,1410.1214630420886,1403.805365733439,1399.5496106753537,1406.618894881014,1393.8401672259383,1396.0604288891957,1404.805054710584,1418.3585605067399,1413.8396890278316,1414.4925289165471,1420.6975667094102,1445.7617056323027,1439.5598616329057,1437.5720817164154,1431.1077700146764,1420.2150064987839,1430.8549059994925,1431.9566650864174,1449.4021077742757,1445.0296933654474,1459.4098921602438,1470.4962354449606,1469.3061515560003,1460.1289602076747,1463.78253968254
54121,369,Richardson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1168.7914890426225,1181.7972632269089,1181.0026716527707,1198.0023292049177,1201.090839477346,1196.094112240995,1206.981436234839,1223.3724020893762,1239.5776106585006,1245.412058597073,1236.7825241329208,1227.4105410377679,1217.4838518754475,1218.3705542914006,1230.1396405652285,1248.5849079128243,1257.072697673391,1271.613391962515,1276.5325526756985,1291.5101634038426,1297.310318890139,1299.3486574825388,1295.2981474648195,1286.138500014086,1293.3812023424493,1304.1488899956742,1323.148377827334,1331.2628270911218,1342.4403574097228,1348.7504953015996,1358.0572011157517,1368.9771756041896,1368.8502420190248,1364.0140970244647,1357.918431488503,1344.187116123397,1333.4461897825136,1336.5315429999744,1335.507307466169,1349.6564866992312,1345.5845954840286,1368.1908037723713,1381.4904978779332,1396.6174439788854,1400.8222556098353,1387.723365362948,1382.6249564027428,1376.1348538877905,1383.3005346075001,1393.7534883379183,1405.5890476174131,1407.716160272405,1405.7086899378758,1406.9351060827653,1420.765695021245,1438.1325311128105,1441.3711828867927,1433.7123948898382,1419.303259788668,1408.7450462966494,1417.493291094314,1422.6964252458388,1431.340390667077,1423.3488536692053,1404.6683552025402,1402.530038415233,1406.520156679932,1415.2998896607126,1401.3506360089953,1386.0504151331306,1376.0061272902183,1386.5172897911177,1393.6089552054898,1411.5851426131194,1418.914623233645,1444.4071158815386,1469.346135794845,1513.114489528418,1557.6378094335334,1604.953516243981,1636.8539856746559,1656.8733456323662,1669.889794399805,1674.674519339291,1684.7400705923192,1687.9284455239238,1703.3826562259571,1710.731039929123,1736.7075268999563,1768.508425052598,1806.7706268112277,1816.3275011799242,1811.5679012441599,1777.686047225645,1769.7395705676795,1756.4679976294854,1767.2710071214958,1759.1265220287257,1767.7821857251388,1752.7698701838935,1759.8269824326715,1764.0233700876593,1791.7377135220581,1794.9166116488234,1794.7536578885336,1773.7486190179957,1777.5852937810885,1773.1833427879383,1774.3406407653988,1755.0525869914668,1754.7190408971192,1746.4508412635282,1748.846708144524,1740.9995798719428,1756.083297126789,1758.9789685233527,1749.4321637276612,1745.3962013295347
5595,370,Lehigh Acres,city,FL,FL,"Cape Coral-Fort Myers, FL",Lee County,919.6261945519511,927.0060046654305,948.2855700059007,965.8975299262373,982.1454609036608,993.3545570884245,998.8098366932254,1013.9095192907325,1019.1750335324579,1024.5420645389343,1025.539833276185,1036.8830050174336,1049.5664020362574,1061.0924999749104,1071.7195765368656,1079.5799091451206,1100.718550719571,1113.0305221453884,1130.784598068842,1129.840717886291,1130.5376997900746,1126.7723899601583,1122.4917902636535,1117.1716004392647,1115.491380337253,1127.825291832861,1149.1516949868542,1161.9728959181593,1161.5209470255493,1153.0034101221863,1160.184584707725,1165.9532711337254,1167.4969439277866,1165.6574793827049,1173.714380161807,1187.9906138644267,1198.8086314195587,1205.8855152349581,1209.7999794405089,1206.5496296185934,1207.6711706220212,1213.8463581530602,1229.2635749427677,1239.1451316313614,1235.5444915631201,1230.446465787757,1225.171490522275,1232.4400024122885,1238.1559912216771,1243.5588612671647,1243.477332239791,1250.8788689892308,1256.3509380981052,1265.7834212490304,1264.7939348280859,1266.3815283169474,1265.225809972781,1264.8501115124936,1270.5086212364401,1267.9763182477084,1272.8815564748652,1273.7795847610164,1296.0623327313665,1304.161269822251,1313.3346005854453,1320.2933767533716,1334.6044311515645,1349.1346596076696,1353.5481834581965,1358.8785212118034,1368.3166406023856,1381.6778747841786,1388.5374941319249,1397.727902691395,1430.2124715037771,1474.4535993254333,1503.7422431725822,1509.7357945526376,1528.7977811986489,1558.205478019356,1586.3609340224775,1604.254141419272,1652.8697675245069,1706.454529268383,1758.7992266282258,1770.5598432889537,1795.235935009968,1854.019509062913,1911.38849123879,1942.0664637194443,1954.3245534148887,1975.5331758954756,1996.1981094628031,1983.8365956245725,1972.1126458112042,1987.851781860247,1996.4764347923137,2028.1054972045347,2068.3104733426244,2094.89900154299,2119.4159021564687,2111.98838771665,2145.513993722158,2142.1116997201652,2116.943840975105,2086.7127405823226,2095.7756376665097,2110.547259622896,2123.641826913097,2108.5716810122335,2109.4590106753853,2116.9849172486233,2134.891966901773,2146.4924005404314,2148.122307874057,2139.691769029314,2126.5646838953494,2114.6316666666667
5772,371,Manchester,city,NH,NH,"Manchester-Nashua, NH",Hillsborough County,970.2831161332427,972.080833318932,991.2312901817835,992.6413396820881,1003.3716913233762,1000.7052295595104,1006.4970803779793,1012.3759994396236,1023.3564739211449,1022.6240624168771,1022.7815088274897,1027.4618234201782,1028.988937062872,1031.3124510273938,1031.624801252643,1035.3028165791425,1036.4391775824658,1036.953537547149,1051.7417813301183,1073.1820678787976,1084.9425664847502,1091.172279775077,1080.967681665749,1084.9065912843982,1070.2444562087305,1083.0245662252423,1091.0052098875053,1117.6032253544636,1112.7187166166589,1107.5126648012115,1100.6761472286325,1108.0236734800596,1115.9281925026921,1119.3814422460841,1120.3789661600265,1113.6979433871913,1116.5715001488793,1119.3100179122707,1138.0240479065096,1161.7656384541456,1183.0199396571165,1192.3971381900346,1197.5496674209003,1193.5477517584536,1202.1422701402084,1204.3165617611494,1210.0271212362227,1205.4841448882114,1195.7276181216641,1197.1535617798747,1211.9892645131738,1229.6277525955838,1244.6401052476717,1250.968422753526,1252.075090797146,1269.38595910738,1276.9967232760287,1287.8735043386662,1282.118263175291,1291.062218356162,1292.248990929351,1294.3444004028204,1287.34045966093,1291.55116581548,1297.28255096255,1302.6864160870723,1307.0016625633727,1318.6948509539359,1333.076325760642,1353.5338370170725,1353.5867978988288,1377.5845820774034,1390.9882644750426,1414.1652090498585,1411.2240036665482,1430.0986855533813,1433.0995952612639,1466.4654931317882,1487.821510665301,1554.8413504352925,1583.364490655659,1602.4060958171249,1614.7308911003097,1629.7064588938838,1644.5402005582926,1639.208689778059,1648.5093314920668,1668.8934880130778,1701.2108403023146,1716.7369161886302,1730.230551952261,1737.3807714076645,1750.6735193989869,1760.1930017824109,1748.9651579853783,1745.9636365507358,1773.750374148125,1799.4146663496485,1817.0158958172617,1809.4226315647961,1833.4233908846138,1843.416945412334,1861.321734915455,1856.3578017690902,1866.4503642772024,1855.8380829634361,1861.7205089998918,1847.9762924483632,1857.8284386148414,1856.9769733151734,1871.6280805626357,1888.8200529800476,1897.2399149654543,1920.7118391244903,1937.7850922247976,1962.6885278607444,1960.2196556022363,1951.867985409652
25659,372,Lowell,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,,,,,,,,,,,,,1243.243441906057,1251.7003992713119,1250.3859309298311,1253.8042672234792,1259.2167184148082,,1252.955686701339,1268.3369074124541,1290.2326984203069,1279.530105526487,1262.1097904727947,1257.0397228178767,1280.7644002360516,1305.6247377750085,1311.4316614698923,1345.0728720450857,1361.9695075954287,1375.0947747633222,1351.8454868610054,1378.7867782586766,1382.461858417143,1383.854438561159,1353.5893673211253,1366.411707839599,1394.2430259255802,1404.5010630122167,1403.3017198629636,1423.468856367358,1436.561959789923,1467.9537431887588,1465.9931935266336,1462.2912158779309,1451.1729036547476,1441.254470407846,1437.29920604505,1449.4420555831407,1464.411795223327,1480.906741965871,1483.0733751028038,1479.5423527506034,1495.3004947300562,1525.3405535949623,1542.966124795864,1527.6924263713481,1495.1353516107663,1478.0225419306244,1488.9759684140151,1489.5418157336992,1514.3005750123493,1524.9999504307077,1538.721347058569,1544.6664560029976,1538.1188676639624,1549.7194599904615,1557.9053080966235,1587.9065641323973,1591.6752730226372,1581.8548274261348,1550.9477050589542,1522.3878337154263,1531.808759331656,1570.2032157155568,1604.0558468105962,1607.009558788732,1614.718744204097,1639.3194948054654,1674.34971324316,1688.824560445426,1706.4722454275736,1706.63679268829,1702.715799580903,1693.617223580015,1719.517242470105,1729.161363251435,1754.5067262432642,1773.0021249867073,1833.6916786102306,1875.6241762611035,1912.29590365723,1922.2288117382625,1935.597263312369,1923.3014171756452,1908.1933579456263,1901.2767753721332,1901.6277038646442,1914.7305588060237,1932.5349231386656,1958.0099516975283,1978.9278007692037,1992.0359210487638,2007.391471563137,1999.2378400991884,1995.2440971454412,1987.3615668869493,2000.9859838366667,2006.896959202729,2015.752433446165,2029.7636982301524,2043.2851027367558,2043.6632253982543,2050.7755994193176,2048.9292279171204,2070.8011594015416,2086.0933572957615,2122.798327412236,2105.4166666666665
38032,373,Costa Mesa,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1799.3589172540321,1805.1967155635205,1814.423459542157,1825.20124180183,1830.9531217929439,1864.9248985370787,1880.0031522490383,1887.2480824149923,1892.8230573229,1905.7424642748983,1962.0235100019734,1964.4989022663335,1968.9250031333283,1928.113421508399,1942.2915839985394,1907.8645508580626,1923.2664505048124,1937.8542123467096,2005.2407419942726,2030.6852899547146,2031.954602876708,2019.3269135077835,1992.0489942285471,1973.1580093864172,1990.2918382294135,2010.4025346407207,2049.749326295618,2051.690352493935,2078.9204554406497,2088.6074770623254,2094.965423796186,2120.083383071995,2121.801920156784,2104.6747100802295,2100.897492016024,2095.683339344215,2120.0072999463737,2118.8871667573485,2132.9817016433744,2145.9997862322575,2151.9532648356153,2158.0044182475563,2170.807438667738,2180.3863638598946,2180.3655901870825,2178.3103336861245,2186.497450132398,2188.8741148248596,2187.5424296683054,2182.8316817517034,2199.043339551767,2213.5684018862044,2218.6114206771167,2214.6766050305855,2208.1685607268314,2208.193816432615,2219.1630203179825,2225.562743826315,2244.1466735041486,2252.0825967333917,2261.2430418306044,2269.989833941073,2273.6128071139115,2262.4210326448792,2251.436381840164,2241.955645988529,2253.2643977619814,2249.086740989146,2247.394071082839,2250.8942673024153,2253.1949424687527,2261.7438745599306,2270.8042746466385,2287.8051867115546,2308.4916702104333,2329.8102029085467,2364.292460226751,2399.7845946829934,2461.3098214813376,2532.869059138414,2600.9416575122177,2627.8964656262747,2659.89186475521,2701.9713183446106,2748.479831887576,2766.670043368356,2761.878993709565,2775.8661937236025,2793.3629099410323,2820.744886655818,2818.9391347404207,2828.1893813561514,2839.6225360584044,2844.3192183976325,2826.393384320886,2794.763983173974,2789.926651098511,2792.9406637909237,2805.9493843258797,2812.364983927028,2814.84514584289,2837.762294708458,2870.2274288063236,2888.7970998973415,2879.0361448905437,2866.1362058119817,2868.5266102417468,2888.3413343586544,2897.630671764835,2911.686557142966,2911.474342477323,2914.067514659666,2930.4673986459543,2936.2855595637784,2957.391307940124,2940.056418349761,2936.8996847958006,2922.1639686370377
